REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (H1),A (Unable to Subtype),A (H3),2009 H1N1,A (Subtyping not Performed),B,H3N2v
HHS Regions,Region 8,1998,22,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,22,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,22,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,23,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,23,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,23,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,23,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,23,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,23,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,23,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,23,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,23,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,23,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,24,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,24,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,24,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,24,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,24,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,24,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,24,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,24,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,24,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,24,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,25,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,25,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,25,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,25,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,25,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,25,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,25,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,25,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,25,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,25,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,26,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,26,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,26,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,26,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,26,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,26,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,26,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,26,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,26,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,26,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,27,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,27,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,27,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,27,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,27,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,27,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,27,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,27,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,27,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,27,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,28,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,28,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,28,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,28,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,28,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,28,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,28,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,28,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,28,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,28,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,29,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,29,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,29,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,29,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,29,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,29,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,29,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,29,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,29,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,29,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,30,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,30,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,30,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,30,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,30,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,30,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,30,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,30,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,30,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,30,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,31,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,31,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,31,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,31,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,31,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,31,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,31,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,31,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,31,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,31,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,32,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,32,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,32,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,32,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,32,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,32,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,32,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,32,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,32,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,32,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,33,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,33,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,33,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,33,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,33,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,33,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,33,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,33,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,33,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,33,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,34,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,34,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,34,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,34,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,34,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,34,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,34,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,34,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,34,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,34,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,35,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,35,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,35,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,35,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,35,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,35,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,35,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,35,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,35,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,35,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,36,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,36,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,36,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,36,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,36,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,36,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,36,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,36,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,36,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,36,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,37,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,37,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,37,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,37,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,37,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,37,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,37,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,37,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,37,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,37,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,38,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,38,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,38,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,38,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,38,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,38,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,38,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,38,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,38,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,38,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,39,,,X,X,X,X,X,X,X
HHS Regions,Region 2,1998,39,,,X,X,X,X,X,X,X
HHS Regions,Region 3,1998,39,,,X,X,X,X,X,X,X
HHS Regions,Region 4,1998,39,,,X,X,X,X,X,X,X
HHS Regions,Region 5,1998,39,,,X,X,X,X,X,X,X
HHS Regions,Region 6,1998,39,,,X,X,X,X,X,X,X
HHS Regions,Region 7,1998,39,,,X,X,X,X,X,X,X
HHS Regions,Region 8,1998,39,,,X,X,X,X,X,X,X
HHS Regions,Region 9,1998,39,,,X,X,X,X,X,X,X
HHS Regions,Region 10,1998,39,,,X,X,X,X,X,X,X
HHS Regions,Region 1,1998,40,15,0,0,0,0,0,0,0,0
HHS Regions,Region 2,1998,40,189,0.529100529100529,0,0,1,0,0,0,0
HHS Regions,Region 3,1998,40,130,0,0,0,0,0,0,0,0
HHS Regions,Region 4,1998,40,105,0,0,0,0,0,0,0,0
HHS Regions,Region 5,1998,40,192,0,0,0,0,0,0,0,0
HHS Regions,Region 6,1998,40,374,0.267379679144385,0,0,1,0,0,0,0
HHS Regions,Region 7,1998,40,121,0,0,0,0,0,0,0,0
HHS Regions,Region 8,1998,40,113,0,0,0,0,0,0,0,0
HHS Regions,Region 9,1998,40,115,0,0,0,0,0,0,0,0
HHS Regions,Region 10,1998,40,53,0,0,0,0,0,0,0,0
HHS Regions,Region 1,1998,41,13,0,0,0,0,0,0,0,0
HHS Regions,Region 2,1998,41,203,1.47783251231527,0,0,2,0,1,0,0
HHS Regions,Region 3,1998,41,89,0,0,0,0,0,0,0,0
HHS Regions,Region 4,1998,41,80,0,0,0,0,0,0,0,0
HHS Regions,Region 5,1998,41,245,0,0,0,0,0,0,0,0
HHS Regions,Region 6,1998,41,356,0,0,0,0,0,0,0,0
HHS Regions,Region 7,1998,41,129,0,0,0,0,0,0,0,0
HHS Regions,Region 8,1998,41,140,0,0,0,0,0,0,0,0
HHS Regions,Region 9,1998,41,143,0,0,0,0,0,0,0,0
HHS Regions,Region 10,1998,41,55,3.63636363636364,0,0,2,0,0,0,0
HHS Regions,Region 1,1998,42,6,0,0,0,0,0,0,0,0
HHS Regions,Region 2,1998,42,228,0,0,0,0,0,0,0,0
HHS Regions,Region 3,1998,42,88,0,0,0,0,0,0,0,0
HHS Regions,Region 4,1998,42,143,0,0,0,0,0,0,0,0
HHS Regions,Region 5,1998,42,245,0.408163265306122,1,0,0,0,0,0,0
HHS Regions,Region 6,1998,42,394,0,0,0,0,0,0,0,0
HHS Regions,Region 7,1998,42,166,0,0,0,0,0,0,0,0
HHS Regions,Region 8,1998,42,158,1.26582278481013,0,0,0,0,2,0,0
HHS Regions,Region 9,1998,42,143,0,0,0,0,0,0,0,0
HHS Regions,Region 10,1998,42,83,0,0,0,0,0,0,0,0
HHS Regions,Region 1,1998,43,14,0,0,0,0,0,0,0,0
HHS Regions,Region 2,1998,43,189,0,0,0,0,0,0,0,0
HHS Regions,Region 3,1998,43,123,0,0,0,0,0,0,0,0
HHS Regions,Region 4,1998,43,109,0.917431192660551,0,0,0,0,0,1,0
HHS Regions,Region 5,1998,43,280,0.357142857142857,0,0,1,0,0,0,0
HHS Regions,Region 6,1998,43,518,0.772200772200772,0,0,0,0,0,4,0
HHS Regions,Region 7,1998,43,183,0,0,0,0,0,0,0,0
HHS Regions,Region 8,1998,43,147,0,0,0,0,0,0,0,0
HHS Regions,Region 9,1998,43,159,0,0,0,0,0,0,0,0
HHS Regions,Region 10,1998,43,92,0,0,0,0,0,0,0,0
HHS Regions,Region 1,1998,44,20,0,0,0,0,0,0,0,0
HHS Regions,Region 2,1998,44,242,5.37190082644628,0,0,7,0,6,0,0
HHS Regions,Region 3,1998,44,157,0.636942675159236,0,0,1,0,0,0,0
HHS Regions,Region 4,1998,44,162,0.617283950617284,0,0,1,0,0,0,0
HHS Regions,Region 5,1998,44,315,0,0,0,0,0,0,0,0
HHS Regions,Region 6,1998,44,544,0.183823529411765,0,0,1,0,0,0,0
HHS Regions,Region 7,1998,44,184,0,0,0,0,0,0,0,0
HHS Regions,Region 8,1998,44,161,0,0,0,0,0,0,0,0
HHS Regions,Region 9,1998,44,181,1.10497237569061,0,0,2,0,0,0,0
HHS Regions,Region 10,1998,44,85,0,0,0,0,0,0,0,0
HHS Regions,Region 1,1998,45,23,0,0,0,0,0,0,0,0
HHS Regions,Region 2,1998,45,263,1.14068441064639,0,0,0,0,2,1,0
HHS Regions,Region 3,1998,45,196,0.510204081632653,0,0,0,0,1,0,0
HHS Regions,Region 4,1998,45,163,2.45398773006135,0,0,3,0,0,1,0
HHS Regions,Region 5,1998,45,317,0.630914826498423,0,0,1,0,1,0,0
HHS Regions,Region 6,1998,45,602,0.166112956810631,0,0,1,0,0,0,0
HHS Regions,Region 7,1998,45,214,0.467289719626168,0,0,0,0,1,0,0
HHS Regions,Region 8,1998,45,167,0.598802395209581,0,0,0,0,0,1,0
HHS Regions,Region 9,1998,45,184,0.543478260869565,0,0,0,0,0,1,0
HHS Regions,Region 10,1998,45,93,0,0,0,0,0,0,0,0
HHS Regions,Region 1,1998,46,29,3.44827586206897,0,0,0,0,0,1,0
HHS Regions,Region 2,1998,46,203,0,0,0,0,0,0,0,0
HHS Regions,Region 3,1998,46,208,0,0,0,0,0,0,0,0
HHS Regions,Region 4,1998,46,157,3.82165605095541,0,0,3,0,0,3,0
HHS Regions,Region 5,1998,46,344,0,0,0,0,0,0,0,0
HHS Regions,Region 6,1998,46,516,0.193798449612403,0,0,1,0,0,0,0
HHS Regions,Region 7,1998,46,189,0,0,0,0,0,0,0,0
HHS Regions,Region 8,1998,46,175,0,0,0,0,0,0,0,0
HHS Regions,Region 9,1998,46,143,0,0,0,0,0,0,0,0
HHS Regions,Region 10,1998,46,87,0,0,0,0,0,0,0,0
HHS Regions,Region 1,1998,47,28,0,0,0,0,0,0,0,0
HHS Regions,Region 2,1998,47,90,0,0,0,0,0,0,0,0
HHS Regions,Region 3,1998,47,167,0,0,0,0,0,0,0,0
HHS Regions,Region 4,1998,47,163,6.13496932515337,0,0,2,0,1,7,0
HHS Regions,Region 5,1998,47,317,1.26182965299685,0,0,3,0,1,0,0
HHS Regions,Region 6,1998,47,498,0.200803212851406,0,0,0,0,1,0,0
HHS Regions,Region 7,1998,47,181,0,0,0,0,0,0,0,0
HHS Regions,Region 8,1998,47,115,0,0,0,0,0,0,0,0
HHS Regions,Region 9,1998,47,171,0.584795321637427,0,0,0,0,0,1,0
HHS Regions,Region 10,1998,47,79,1.26582278481013,0,0,0,0,1,0,0
HHS Regions,Region 1,1998,48,44,2.27272727272727,0,0,1,0,0,0,0
HHS Regions,Region 2,1998,48,229,2.18340611353712,0,0,2,0,3,0,0
HHS Regions,Region 3,1998,48,198,1.51515151515152,0,0,1,0,0,2,0
HHS Regions,Region 4,1998,48,177,4.51977401129944,0,0,2,0,0,6,0
HHS Regions,Region 5,1998,48,408,1.22549019607843,0,0,3,0,1,1,0
HHS Regions,Region 6,1998,48,655,0.152671755725191,0,0,1,0,0,0,0
HHS Regions,Region 7,1998,48,233,0.429184549356223,0,0,1,0,0,0,0
HHS Regions,Region 8,1998,48,175,0.571428571428571,0,0,0,0,0,1,0
HHS Regions,Region 9,1998,48,171,1.16959064327485,0,0,0,0,1,1,0
HHS Regions,Region 10,1998,48,107,0.934579439252336,0,0,0,0,1,0,0
HHS Regions,Region 1,1998,49,20,5,0,0,0,0,0,1,0
HHS Regions,Region 2,1998,49,236,0.847457627118644,0,0,0,0,2,0,0
HHS Regions,Region 3,1998,49,210,2.38095238095238,0,0,1,0,1,3,0
HHS Regions,Region 4,1998,49,198,5.55555555555556,0,0,0,0,3,8,0
HHS Regions,Region 5,1998,49,468,1.70940170940171,0,0,4,0,2,2,0
HHS Regions,Region 6,1998,49,607,0.988467874794069,0,0,1,0,2,3,0
HHS Regions,Region 7,1998,49,222,0.900900900900901,0,0,0,0,1,1,0
HHS Regions,Region 8,1998,49,164,0.609756097560976,0,0,0,0,0,1,0
HHS Regions,Region 9,1998,49,184,3.80434782608696,0,0,2,0,3,2,0
HHS Regions,Region 10,1998,49,123,1.6260162601626,0,0,1,0,1,0,0
HHS Regions,Region 1,1998,50,33,0,0,0,0,0,0,0,0
HHS Regions,Region 2,1998,50,267,0.749063670411985,0,0,0,0,2,0,0
HHS Regions,Region 3,1998,50,254,2.36220472440945,0,0,4,0,1,1,0
HHS Regions,Region 4,1998,50,212,4.71698113207547,1,0,4,0,1,4,0
HHS Regions,Region 5,1998,50,478,1.25523012552301,0,0,1,0,1,4,0
HHS Regions,Region 6,1998,50,416,2.64423076923077,0,0,2,0,7,2,0
HHS Regions,Region 7,1998,50,195,0.512820512820513,0,0,0,0,0,1,0
HHS Regions,Region 8,1998,50,199,1.00502512562814,0,0,0,0,1,1,0
HHS Regions,Region 9,1998,50,279,1.0752688172043,0,0,1,0,1,1,0
HHS Regions,Region 10,1998,50,95,1.05263157894737,0,0,0,0,1,0,0
HHS Regions,Region 1,1998,51,31,3.2258064516129,0,0,1,0,0,0,0
HHS Regions,Region 2,1998,51,240,9.58333333333333,0,0,2,0,20,1,0
HHS Regions,Region 3,1998,51,205,3.41463414634146,0,0,2,0,2,3,0
HHS Regions,Region 4,1998,51,183,3.82513661202186,0,0,1,0,1,5,0
HHS Regions,Region 5,1998,51,357,1.68067226890756,0,0,3,0,1,2,0
HHS Regions,Region 6,1998,51,421,1.66270783847981,0,0,3,0,1,3,0
HHS Regions,Region 7,1998,51,227,4.40528634361233,0,0,1,0,0,9,0
HHS Regions,Region 8,1998,51,208,5.28846153846154,0,0,1,0,9,1,0
HHS Regions,Region 9,1998,51,233,3.86266094420601,0,0,5,0,1,3,0
HHS Regions,Region 10,1998,51,102,1.96078431372549,0,0,2,0,0,0,0
HHS Regions,Region 1,1998,52,22,9.09090909090909,0,0,0,0,2,0,0
HHS Regions,Region 2,1998,52,297,13.4680134680135,0,0,13,0,26,1,0
HHS Regions,Region 3,1998,52,332,5.12048192771084,0,0,12,0,4,1,0
HHS Regions,Region 4,1998,52,173,6.35838150289017,0,0,0,0,1,10,0
HHS Regions,Region 5,1998,52,473,4.43974630021142,1,0,7,0,6,7,0
HHS Regions,Region 6,1998,52,519,2.89017341040462,0,0,4,0,7,4,0
HHS Regions,Region 7,1998,52,284,1.40845070422535,0,0,1,0,2,1,0
HHS Regions,Region 8,1998,52,260,13.0769230769231,0,0,3,0,26,5,0
HHS Regions,Region 9,1998,52,240,2.91666666666667,0,0,1,0,4,2,0
HHS Regions,Region 10,1998,52,106,8.49056603773585,0,0,6,0,3,0,0
HHS Regions,Region 1,1999,1,52,17.3076923076923,0,0,5,0,3,1,0
HHS Regions,Region 2,1999,1,520,17.6923076923077,0,0,8,0,77,7,0
HHS Regions,Region 3,1999,1,325,7.38461538461539,0,0,8,0,11,5,0
HHS Regions,Region 4,1999,1,223,6.2780269058296,0,0,1,0,5,8,0
HHS Regions,Region 5,1999,1,570,5.6140350877193,0,0,11,0,6,15,0
HHS Regions,Region 6,1999,1,740,5.54054054054054,0,0,9,0,22,10,0
HHS Regions,Region 7,1999,1,277,5.05415162454874,0,0,3,0,4,7,0
HHS Regions,Region 8,1999,1,362,13.5359116022099,0,0,1,0,35,13,0
HHS Regions,Region 9,1999,1,297,10.7744107744108,0,0,14,0,10,8,0
HHS Regions,Region 10,1999,1,158,15.1898734177215,0,0,12,0,10,2,0
HHS Regions,Region 1,1999,2,100,13,0,0,8,0,3,2,0
HHS Regions,Region 2,1999,2,595,21.344537815126,0,0,12,0,105,10,0
HHS Regions,Region 3,1999,2,382,13.8743455497382,0,0,10,0,39,4,0
HHS Regions,Region 4,1999,2,261,11.4942528735632,0,0,14,0,3,13,0
HHS Regions,Region 5,1999,2,516,9.88372093023256,0,0,15,0,12,24,0
HHS Regions,Region 6,1999,2,740,14.0540540540541,0,0,39,0,40,25,0
HHS Regions,Region 7,1999,2,284,6.33802816901408,0,0,6,0,7,5,0
HHS Regions,Region 8,1999,2,404,18.8118811881188,0,0,1,0,59,16,0
HHS Regions,Region 9,1999,2,369,15.7181571815718,0,0,23,0,32,3,0
HHS Regions,Region 10,1999,2,238,18.4873949579832,1,0,23,0,11,9,0
HHS Regions,Region 1,1999,3,129,21.7054263565891,0,0,15,0,13,0,0
HHS Regions,Region 2,1999,3,468,19.8717948717949,0,0,14,0,77,2,0
HHS Regions,Region 3,1999,3,352,18.75,0,0,8,0,56,2,0
HHS Regions,Region 4,1999,3,304,23.3552631578947,0,0,28,0,19,24,0
HHS Regions,Region 5,1999,3,599,21.7028380634391,0,0,41,0,32,57,0
HHS Regions,Region 6,1999,3,766,19.1906005221932,0,0,19,0,100,28,0
HHS Regions,Region 7,1999,3,370,11.6216216216216,0,0,17,0,15,11,0
HHS Regions,Region 8,1999,3,583,26.5866209262436,0,0,1,0,133,21,0
HHS Regions,Region 9,1999,3,433,15.9353348729792,0,0,11,0,53,5,0
HHS Regions,Region 10,1999,3,258,24.4186046511628,1,0,39,0,20,3,0
HHS Regions,Region 1,1999,4,191,25.6544502617801,0,0,28,0,15,6,0
HHS Regions,Region 2,1999,4,664,21.9879518072289,0,0,22,0,115,9,0
HHS Regions,Region 3,1999,4,450,23.7777777777778,0,0,11,0,84,12,0
HHS Regions,Region 4,1999,4,345,27.2463768115942,1,0,38,0,18,37,0
HHS Regions,Region 5,1999,4,795,23.5220125786164,0,0,49,0,55,83,0
HHS Regions,Region 6,1999,4,807,21.1895910780669,0,0,10,0,119,42,0
HHS Regions,Region 7,1999,4,521,17.274472168906,0,0,15,0,47,28,0
HHS Regions,Region 8,1999,4,692,25.7225433526012,0,0,2,0,134,42,0
HHS Regions,Region 9,1999,4,430,15.5813953488372,0,0,13,0,49,5,0
HHS Regions,Region 10,1999,4,315,19.3650793650794,0,0,34,0,22,5,0
HHS Regions,Region 1,1999,5,250,33.2,0,0,47,0,29,7,0
HHS Regions,Region 2,1999,5,534,23.5955056179775,0,0,20,0,93,13,0
HHS Regions,Region 3,1999,5,630,28.2539682539683,0,0,9,0,154,15,0
HHS Regions,Region 4,1999,5,397,23.4256926952141,1,0,41,0,21,30,0
HHS Regions,Region 5,1999,5,902,28.0487804878049,0,0,53,0,79,121,0
HHS Regions,Region 6,1999,5,1115,26.7264573991031,0,0,41,0,182,75,0
HHS Regions,Region 7,1999,5,561,23.1729055258467,0,0,32,0,60,38,0
HHS Regions,Region 8,1999,5,893,37.2900335946249,0,0,6,0,238,89,0
HHS Regions,Region 9,1999,5,528,15.719696969697,0,0,28,0,47,8,0
HHS Regions,Region 10,1999,5,333,30.3303303303303,0,0,74,0,23,4,0
HHS Regions,Region 1,1999,6,347,28.5302593659942,1,0,39,0,50,9,0
HHS Regions,Region 2,1999,6,580,25.8620689655172,0,0,25,0,109,16,0
HHS Regions,Region 3,1999,6,757,29.8546895640687,0,0,13,0,189,24,0
HHS Regions,Region 4,1999,6,377,27.8514588859416,0,0,43,0,24,38,0
HHS Regions,Region 5,1999,6,864,27.662037037037,0,0,39,0,104,96,0
HHS Regions,Region 6,1999,6,1124,34.6975088967972,0,0,63,0,254,73,0
HHS Regions,Region 7,1999,6,704,25,0,0,38,0,85,53,0
HHS Regions,Region 8,1999,6,1031,32.9776915615907,0,0,2,0,254,84,0
HHS Regions,Region 9,1999,6,471,14.6496815286624,0,0,27,0,31,11,0
HHS Regions,Region 10,1999,6,319,20.6896551724138,1,0,28,0,34,3,0
HHS Regions,Region 1,1999,7,332,27.1084337349398,0,0,42,0,41,7,0
HHS Regions,Region 2,1999,7,629,20.1907790143084,0,0,11,0,96,20,0
HHS Regions,Region 3,1999,7,854,29.6252927400468,0,0,5,0,221,27,0
HHS Regions,Region 4,1999,7,343,25.3644314868805,1,0,45,0,11,30,0
HHS Regions,Region 5,1999,7,830,26.7469879518072,0,0,38,0,85,99,0
HHS Regions,Region 6,1999,7,1170,29.4871794871795,1,0,50,0,229,65,0
HHS Regions,Region 7,1999,7,672,21.2797619047619,0,0,18,0,81,44,0
HHS Regions,Region 8,1999,7,1130,26.9911504424779,0,0,1,0,235,69,0
HHS Regions,Region 9,1999,7,467,13.9186295503212,1,0,19,0,34,11,0
HHS Regions,Region 10,1999,7,296,26.3513513513514,6,0,33,0,32,7,0
HHS Regions,Region 1,1999,8,303,25.4125412541254,0,0,31,0,37,9,0
HHS Regions,Region 2,1999,8,619,20.1938610662359,0,0,12,0,96,17,0
HHS Regions,Region 3,1999,8,918,27.7777777777778,0,0,5,0,215,35,0
HHS Regions,Region 4,1999,8,301,26.578073089701,1,0,33,0,24,22,0
HHS Regions,Region 5,1999,8,957,30.9299895506792,0,0,54,0,141,101,0
HHS Regions,Region 6,1999,8,1215,32.5102880658436,0,0,72,0,243,80,0
HHS Regions,Region 7,1999,8,642,20.404984423676,0,0,14,0,75,42,0
